ID,LanguageName,Language,Latitude,Longitude,Family,Parameter,Segments,SegmentsB,Value
972,Berta,bert1248,10.6474,34.7042,,SALTY+SOUR,"kʼ o r i","sʼ u θ i",0
973,Berta,bert1248,10.6474,34.7042,,SALTY+SWEET,"kʼ o r i","sʼ a b i",0
974,Berta,bert1248,10.6474,34.7042,,SOUR+SWEET,"sʼ u θ i","sʼ a b i",0
977,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,BITTER+SALTY,"n i qʼ aː","ts i x aː",0
978,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,BITTER+SOUR,"n i qʼ aː","tʃ a tʃ a l o",0
979,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,BITTER+SWEET,"n i qʼ aː","n i j aː",0
975,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,SALTY+SOUR,"ts i x aː","tʃ a tʃ a l o",0
976,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,SALTY+SWEET,"ts i x aː","n i j aː",0
980,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,SOUR+SWEET,"tʃ a tʃ a l o","n i j aː",0
359,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,BITTER+SALTY,"ʔ i n ³³","dz a ³¹",0
360,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,BITTER+SOUR,"ʔ i n ³³","s ui ³³",0
361,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,BITTER+SWEET,"ʔ i n ³³","k a n ³³",0
362,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,SALTY+SOUR,"dz a ³¹","s ui ³³",0
363,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,SALTY+SWEET,"dz a ³¹","k a n ³³",0
358,"Biao Min",biao1254,25.82286,111.29622,Hmong-Mien,SOUR+SWEET,"s ui ³³","k a n ³³",0
56,"Bugun Bichom",bich1234,27.272159,92.574219,Sino-Tibetan,BITTER+SOUR,"kʰ o u","tʃ u ŋ",0
57,"Bugun Bichom",bich1234,27.272159,92.574219,Sino-Tibetan,BITTER+SWEET,"kʰ o u","pʰ i j a ŋ",0
58,"Bugun Bichom",bich1234,27.272159,92.574219,Sino-Tibetan,SOUR+SWEET,"tʃ u ŋ","pʰ i j a ŋ",0
1397,Ongota,bira1253,5.29807,37.025,,BITTER+SALTY,"ts a q a m","ts a q a m",1
1398,Ongota,bira1253,5.29807,37.025,,BITTER+SWEET,"ts a q a m","a bː a",0
1399,Ongota,bira1253,5.29807,37.025,,SALTY+SWEET,"ts a q a m","a bː a",0
2358,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,BITTER+SALTY,"k a m a l a","k ə m a l a",0
2359,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,BITTER+SOUR,"k a m a l a","k ə l i k i l",0
2360,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,BITTER+SWEET,"k a m a l a","t e ŋ g e",0
2362,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,SALTY+SOUR,"k ə m a l a","k ə l i k i l",0
2363,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,SALTY+SWEET,"k ə m a l a","t e ŋ g e",0
2361,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,SOUR+SWEET,"k ə l i k i l","t e ŋ g e",0
1760,Boka,boga1251,10.188,12.936,Afro-Asiatic,BITTER+SOUR,"ɗ ɔ x + ɗ ɔ x","ɓ ə ŋ + ɓ ə ŋ",0
1761,Boka,boga1251,10.188,12.936,Afro-Asiatic,BITTER+SWEET,"ɗ ɔ x + ɗ ɔ x","n ɛ b + n ɛ b",0
1759,Boka,boga1251,10.188,12.936,Afro-Asiatic,SOUR+SWEET,"ɓ ə ŋ + ɓ ə ŋ","n ɛ b + n ɛ b",0
1772,Burma,bogh1241,9.49679,10.11454,Afro-Asiatic,BITTER+SOUR,"g a r ə ŋ n a","ŋ ə ŋ ɨ n a",0
1773,Burma,bogh1241,9.49679,10.11454,Afro-Asiatic,BITTER+SWEET,"g a r ə ŋ n a","b ɨ l b ɨ l e",0
1771,Burma,bogh1241,9.49679,10.11454,Afro-Asiatic,SOUR+SWEET,"ŋ ə ŋ ɨ n a","b ɨ l b ɨ l e",0
843,Najamba,bond1248,14.9,-3.42,Dogon,BITTER+SWEET,"g a l i + j e","ɛ l i + j e",0
981,Bororo,boro1282,-16.6029,-55.2004,Bororoan,BITTER+SOUR,"dʒ i r̪ i","p a g ə d̪ ɨ",0
982,Bororo,boro1282,-16.6029,-55.2004,Bororoan,BITTER+SWEET,"dʒ i r̪ i","b e̞ t̪ u",0
983,Bororo,boro1282,-16.6029,-55.2004,Bororoan,SOUR+SWEET,"p a g ə d̪ ɨ","b e̞ t̪ u",0
433,Breton,bret1244,48.25,-3.79,Indo-European,BITTER+SOUR,"h w ɛ ʀ o","t ʀ ɛ̃ ŋ",0
434,Breton,bret1244,48.25,-3.79,Indo-European,BITTER+SWEET,"h w ɛ ʀ o","d uː s",0
435,Breton,bret1244,48.25,-3.79,Indo-European,SOUR+SWEET,"t ʀ ɛ̃ ŋ","d uː s",0
2201,Bulgarian,bulg1262,42.7,23.8,Indo-European,BITTER+SOUR,"g ɔ r tʃ i f","k i s ɛ lˠ",0
2202,Bulgarian,bulg1262,42.7,23.8,Indo-European,BITTER+SWEET,"g ɔ r tʃ i f","s lˠ a d ɤ k",0
2203,Bulgarian,bulg1262,42.7,23.8,Indo-European,SOUR+SWEET,"k i s ɛ lˠ","s lˠ a d ɤ k",0
2452,Stieng,bulo1242,11.9777,106.798,Austroasiatic,BITTER+SOUR,"t a ŋ","s r a t",0
2453,Stieng,bulo1242,11.9777,106.798,Austroasiatic,BITTER+SWEET,"t a ŋ","l ə ŋ oː t",0
2454,Stieng,bulo1242,11.9777,106.798,Austroasiatic,SOUR+SWEET,"s r a t","l ə ŋ oː t",0
840,Bunoge,buno1241,14.65,-3.79,Dogon,BITTER+SWEET,"k a r + k a r + g a","d e n dʒ i",0
1769,Bura,bura1292,10.4822,12.3007,Afro-Asiatic,BITTER+SOUR,"ɗ ɪ ɗ a h u","m u m w ə s u",0
1770,Bura,bura1292,10.4822,12.3007,Afro-Asiatic,BITTER+SWEET,"ɗ ɪ ɗ a h u","n ɨ n u m",0
1768,Bura,bura1292,10.4822,12.3007,Afro-Asiatic,SOUR+SWEET,"m u m w ə s u","n ɨ n u m",0
2278,Buryat,buri1258,51.83,107.6,Mongolic-Khitan,BITTER+SOUR,"g a ʃ uː ŋ","g a ʃ uː ŋ",1
2279,Buryat,buri1258,51.83,107.6,Mongolic-Khitan,BITTER+SOUR,"g a ʃ uː ŋ","ɛ h ɛ ʃ ɛ h ɛ ŋ",0
2280,Buryat,buri1258,51.83,107.6,Mongolic-Khitan,BITTER+SWEET,"g a ʃ uː ŋ","s aː x a r t a j",0
2281,Buryat,buri1258,51.83,107.6,Mongolic-Khitan,SOUR+SWEET,"g a ʃ uː ŋ","s aː x a r t a j",0
2282,Buryat,buri1258,51.83,107.6,Mongolic-Khitan,SOUR+SWEET,"ɛ h ɛ ʃ ɛ h ɛ ŋ","s aː x a r t a j",0
984,Burushaski,buru1296,36.22,74.82,,BITTER+SOUR,"g a q a ɻ","ʂ o q u r i k i",0
985,Burushaski,buru1296,36.22,74.82,,BITTER+SWEET,"g a q a ɻ","o j a m",0
986,Burushaski,buru1296,36.22,74.82,,SOUR+SWEET,"ʂ o q u r i k i","o j a m",0
987,Candoshi-Shapra,cand1248,-4.23835,-76.9347,,BITTER+SALTY,"k a p ʂ i","j o m i",0
988,Candoshi-Shapra,cand1248,-4.23835,-76.9347,,BITTER+SWEET,"k a p ʂ i","k a m a",0
989,Candoshi-Shapra,cand1248,-4.23835,-76.9347,,SALTY+SWEET,"j o m i","k a m a",0
990,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,BITTER+SALTY,"p a c e d a","b a n o w a h a",0
991,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,BITTER+SOUR,"p a c e d a","b a s i d a",0
992,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,BITTER+SWEET,"p a c e d a","w a h a d a",0
993,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,SALTY+SOUR,"b a n o w a h a","b a s i d a",0
994,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,SALTY+SWEET,"b a n o w a h a","w a h a d a",0
995,"Cavineña",cavi1250,-13.3544,-66.6277,Pano-Tacanan,SOUR+SWEET,"b a s i d a","w a h a d a",0
996,Cayuvava,cayu1262,-13.2482,-65.4822,,BITTER+SALTY,"ũ k a","p a i t æː h a",0
997,Cayuvava,cayu1262,-13.2482,-65.4822,,BITTER+SWEET,"ũ k a","i t ɔ̃ h ã",0
998,Cayuvava,cayu1262,-13.2482,-65.4822,,SALTY+SWEET,"p a i t æː h a","i t ɔ̃ h ã",0
257,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,BITTER+SALTY,"ʔ æ n ³²","ɬ ə ⁵⁵",0
258,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,BITTER+SOUR,"ʔ æ n ³²","s u ²²",0
259,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,BITTER+SWEET,"ʔ æ n ³²","h w a ³² + ʐ ɪ ³²",0
260,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,SALTY+SOUR,"ɬ ə ⁵⁵","s u ²²",0
261,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,SALTY+SWEET,"ɬ ə ⁵⁵","h w a ³² + ʐ ɪ ³²",0
256,"Chuanqiandian, Southern Guizhou",cent1394,25.586343,106.323467,Hmong-Mien,SOUR+SWEET,"s u ²²","h w a ³² + ʐ ɪ ³²",0
2449,Khaonh,cent1992,12.6313,107.301,Austroasiatic,BITTER+SOUR,"t a ŋ","s ə ɣ aː t",0
2450,Khaonh,cent1992,12.6313,107.301,Austroasiatic,BITTER+SWEET,"t a ŋ","ɲ ə ɲ oː t",0
2451,Khaonh,cent1992,12.6313,107.301,Austroasiatic,SOUR+SWEET,"s ə ɣ aː t","ɲ ə ɲ oː t",0
219,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,BITTER+SALTY,"h ɐ m ²³¹","ˀd ɐ ŋ ⁴³³",0
220,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,BITTER+SOUR,"h ɐ m ²³¹","θ ɔ m ³⁴¹",0
221,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,BITTER+SWEET,"h ɐ m ²³¹","t j ə m ²³¹",0
217,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,SALTY+SOUR,"ˀd ɐ ŋ ⁴³³","θ ɔ m ³⁴¹",0
218,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,SALTY+SWEET,"ˀd ɐ ŋ ⁴³³","t j ə m ²³¹",0
222,"Du'an Gaoling",cent2009,24.06382,108.079128,Tai-Kadai,SOUR+SWEET,"θ ɔ m ³⁴¹","t j ə m ²³¹",0
1169,Kanuri,cent2050,12.0,13.0,Saharan,BITTER+SALTY,"tʃ i m","m a n d a a",0
1170,Kanuri,cent2050,12.0,13.0,Saharan,BITTER+SOUR,"tʃ i m","tʃ a m tʃ a m",0
1171,Kanuri,cent2050,12.0,13.0,Saharan,BITTER+SWEET,"tʃ i m","k ɨ dʒ i",0
1172,Kanuri,cent2050,12.0,13.0,Saharan,BITTER+SWEET,"tʃ i m","l e l e",0
1166,Kanuri,cent2050,12.0,13.0,Saharan,SALTY+SOUR,"m a n d a a","tʃ a m tʃ a m",0
1167,Kanuri,cent2050,12.0,13.0,Saharan,SALTY+SWEET,"m a n d a a","k ɨ dʒ i",0
1168,Kanuri,cent2050,12.0,13.0,Saharan,SALTY+SWEET,"m a n d a a","l e l e",0
1173,Kanuri,cent2050,12.0,13.0,Saharan,SOUR+SWEET,"tʃ a m tʃ a m","k ɨ dʒ i",0
1174,Kanuri,cent2050,12.0,13.0,Saharan,SOUR+SWEET,"tʃ a m tʃ a m","l e l e",0
2316,"Central Siberian Yupik",cent2128,63.43,-170.27,Eskimo-Aleut,BITTER+SOUR,"s j u ŋ g̊ a ɣ n i l ŋ g̊ u q","q u g a l ɣ i",0
2317,"Central Siberian Yupik",cent2128,63.43,-170.27,Eskimo-Aleut,BITTER+SWEET,"s j u ŋ g̊ a ɣ n i l ŋ g̊ u q","m u g a l ŋ g̊ u q",0
2318,"Central Siberian Yupik",cent2128,63.43,-170.27,Eskimo-Aleut,SOUR+SWEET,"q u g a l ɣ i","m u g a l ŋ g̊ u q",0
934,Aymara,cent2142,-17.0,-68.5,Aymaran,BITTER+SALTY,"x a χ u","x a j u kʼ a ɾ a",0
935,Aymara,cent2142,-17.0,-68.5,Aymaran,BITTER+SOUR,"x a χ u","kʼ a l j kʼ u",0
936,Aymara,cent2142,-17.0,-68.5,Aymaran,BITTER+SWEET,"x a χ u","m u χ s a",0
937,Aymara,cent2142,-17.0,-68.5,Aymaran,SALTY+SOUR,"x a j u kʼ a ɾ a","kʼ a l j kʼ u",0
938,Aymara,cent2142,-17.0,-68.5,Aymaran,SALTY+SWEET,"x a j u kʼ a ɾ a","m u χ s a",0
939,Aymara,cent2142,-17.0,-68.5,Aymaran,SOUR+SWEET,"kʼ a l j kʼ u","m u χ s a",0
1955,Chang,chan1313,26.2667,94.0833,Sino-Tibetan,BITTER+SOUR,"kʰ a + w ə k b ə","k ai tɕʰ e p b ə",0
1956,Chang,chan1313,26.2667,94.0833,Sino-Tibetan,BITTER+SWEET,"kʰ a + w ə k b ə","t ei ʃ i k b ə",0
1957,Chang,chan1313,26.2667,94.0833,Sino-Tibetan,SOUR+SWEET,"k ai tɕʰ e p b ə","t ei ʃ i k b ə",0
1005,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,BITTER+SALTY,"m a i n","j a m o ɾ a",0
1006,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,BITTER+SOUR,"m a i n","a i n",0
1007,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,BITTER+SWEET,"m a i n","k a ʃ i n",0
1008,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,SALTY+SOUR,"j a m o ɾ a","a i n",0
1009,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,SALTY+SWEET,"j a m o ɾ a","k a ʃ i n",0
1010,Chayahuita,chay1248,-5.63764,-76.8252,Cahuapanan,SOUR+SWEET,"a i n","k a ʃ i n",0
2340,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,BITTER+SOUR,"qʼ æ ʜ ə","m y s t ə",0
2341,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,BITTER+SWEET,"qʼ æ ʜ ə","m e r z ə",0
2342,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,SOUR+SWEET,"m y s t ə","m e r z ə",0
798,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","h l a m + ʔ o",0
799,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","h l a m + ʔ o",0
800,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","r a w + ʔ o",0
801,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","r a w + ʔ o",0
802,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SOUR,"k aː m + ʔ o","s r o k + ʔ o",0
803,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SOUR,"k aː m + ʔ o","s r o k + ʔ o",0
804,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SWEET,"k aː m + ʔ o","s j o k + ʔ o",0
805,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SWEET,"k aː m + ʔ o","s j o k + ʔ o",0
816,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","h l a m + ʔ o",0
817,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","h l a m + ʔ o",0
818,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","r a w + ʔ o",0
819,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SALTY,"k aː m + ʔ o","r a w + ʔ o",0
820,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SOUR,"k aː m + ʔ o","s r o k + ʔ o",0
821,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SOUR,"k aː m + ʔ o","s r o k + ʔ o",0
822,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SWEET,"k aː m + ʔ o","s j o k + ʔ o",0
823,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,BITTER+SWEET,"k aː m + ʔ o","s j o k + ʔ o",0
806,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"h l a m + ʔ o","s r o k + ʔ o",0
807,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"h l a m + ʔ o","s r o k + ʔ o",0
808,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"h l a m + ʔ o","s j o k + ʔ o",0
809,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"h l a m + ʔ o","s j o k + ʔ o",0
810,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"r a w + ʔ o","s r o k + ʔ o",0
811,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"r a w + ʔ o","s r o k + ʔ o",0
812,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"r a w + ʔ o","s j o k + ʔ o",0
813,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"r a w + ʔ o","s j o k + ʔ o",0
824,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"h l a m + ʔ o","s r o k + ʔ o",0
825,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"h l a m + ʔ o","s r o k + ʔ o",0
826,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"h l a m + ʔ o","s j o k + ʔ o",0
827,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"h l a m + ʔ o","s j o k + ʔ o",0
828,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"r a w + ʔ o","s r o k + ʔ o",0
829,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SOUR,"r a w + ʔ o","s r o k + ʔ o",0
830,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"r a w + ʔ o","s j o k + ʔ o",0
831,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SALTY+SWEET,"r a w + ʔ o","s j o k + ʔ o",0
796,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SOUR+SWEET,"s r o k + ʔ o","s j o k + ʔ o",0
797,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SOUR+SWEET,"s r o k + ʔ o","s j o k + ʔ o",0
814,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SOUR+SWEET,"s r o k + ʔ o","s j o k + ʔ o",0
815,Chepang,chep1245,27.7206,84.9017,Sino-Tibetan,SOUR+SWEET,"s r o k + ʔ o","s j o k + ʔ o",0
420,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,BITTER+SALTY,"k d a k","p t ɔ̃ t",0
421,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,BITTER+SOUR,"k d a k","p c ə s",0
422,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,BITTER+SWEET,"k d a k","g ə h ɛ t",0
418,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,SALTY+SOUR,"p t ɔ̃ t","p c ə s",0
419,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,SALTY+SWEET,"p t ɔ̃ t","g ə h ɛ t",0
423,"Ceq Wong",chew1245,3.8807,102.456,Austroasiatic,SOUR+SWEET,"p c ə s","g ə h ɛ t",0
1011,Chinook,chin1286,45.1729,-119.166,Chinookan,BITTER+SOUR,"t ɬ i x ɬ","s i a h a p o s t k o",0
1012,Chinook,chin1286,45.1729,-119.166,Chinookan,BITTER+SWEET,"t ɬ i x ɬ","ts eː",0
1013,Chinook,chin1286,45.1729,-119.166,Chinookan,SOUR+SWEET,"s i a h a p o s t k o","ts eː",0
373,"Uppu (Kyin Dwe)",chin1478,20.97296,93.83817,Sino-Tibetan,BITTER+SOUR,"ʔ + kʰ o","ʔ + tʰ u",0
374,"Uppu (Kyin Dwe)",chin1478,20.97296,93.83817,Sino-Tibetan,BITTER+SWEET,"ʔ + kʰ o","ʔ ɑ m + t w i",0
375,"Uppu (Kyin Dwe)",chin1478,20.97296,93.83817,Sino-Tibetan,SOUR+SWEET,"ʔ + tʰ u","ʔ ɑ m + t w i",0
400,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,BITTER+SALTY,"x a ɾ u","qʼ a ɾ a",0
401,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,BITTER+SOUR,"x a ɾ u","x a ɾ u",1
402,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,BITTER+SWEET,"x a ɾ u","m a ʃ qʼ a",0
403,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,SALTY+SOUR,"qʼ a ɾ a","x a ɾ u",0
404,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,SALTY+SWEET,"qʼ a ɾ a","m a ʃ qʼ a",0
405,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,SOUR+SWEET,"x a ɾ u","m a ʃ qʼ a",0
1958,Chokri,chok1243,25.6833,94.2667,Sino-Tibetan,BITTER+SOUR,"k ə + kʰ u","k ə + kʰ r o",0
1959,Chokri,chok1243,25.6833,94.2667,Sino-Tibetan,BITTER+SWEET,"k ə + kʰ u","k ə ŋ u",0
1960,Chokri,chok1243,25.6833,94.2667,Sino-Tibetan,SOUR+SWEET,"k ə + kʰ r o","k ə ŋ u",0
2485,Chrau,chra1242,10.8021,107.293,Austroasiatic,BITTER+SOUR,"t a ŋ","s aː t",0
2486,Chrau,chra1242,10.8021,107.293,Austroasiatic,BITTER+SWEET,"t a ŋ","l a ɲ oː t",0
2487,Chrau,chra1242,10.8021,107.293,Austroasiatic,SOUR+SWEET,"s aː t","l a ɲ oː t",0
242,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,BITTER+SALTY,"ʔ a ⁴³","tɬ eu ²⁴ + ⁿʈʂ e ⁵⁵",0
243,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,BITTER+SOUR,"ʔ a ⁴³","q ɔ ⁴³",0
244,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,BITTER+SWEET,"ʔ a ⁴³","q a ŋ ⁴³ + ʐ a ²⁴",0
245,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,SALTY+SOUR,"tɬ eu ²⁴ + ⁿʈʂ e ⁵⁵","q ɔ ⁴³",0
246,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,SALTY+SWEET,"tɬ eu ²⁴ + ⁿʈʂ e ⁵⁵","q a ŋ ⁴³ + ʐ a ²⁴",0
241,Chuanqiandian,chua1248,27.51846,105.421028,Hmong-Mien,SOUR+SWEET,"q ɔ ⁴³","q a ŋ ⁴³ + ʐ a ²⁴",0
17,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,BITTER+SOUR,"tɕʰ a k","tɕ u m + p a",0
18,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,BITTER+SOUR,"tɕʰ a k","tɕ u r + p u",0
19,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,BITTER+SOUR,"tɕʰ a k","tɕ u r + p u",0
20,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,BITTER+SWEET,"tɕʰ a k","j ɔ ŋ + j ɔ ŋ",0
21,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,BITTER+SWEET,"tɕʰ a k","j ɔ ŋ + j ɔ ŋ",0
22,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u m + p a","j ɔ ŋ + j ɔ ŋ",0
23,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u m + p a","j ɔ ŋ + j ɔ ŋ",0
24,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u r + p u","j ɔ ŋ + j ɔ ŋ",0
25,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u r + p u","j ɔ ŋ + j ɔ ŋ",0
26,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u r + p u","j ɔ ŋ + j ɔ ŋ",0
27,Duhumbi,chug1252,27.42,92.23,Sino-Tibetan,SOUR+SWEET,"tɕ u r + p u","j ɔ ŋ + j ɔ ŋ",0
2305,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SOUR,"tɕ ə m j ə ɬ ʔ ə n","n ə β e ɹ n β q i n",0
2306,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SOUR,"tɕ ə m j ə ɬ ʔ ə n","β e ɹ i β ə ɬ ʔ ə n",0
2307,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SWEET,"tɕ ə m j ə ɬ ʔ ə n","n e t ɬ e ɣ q i n",0
2308,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SOUR,"n ə tɕ ə m j ə q e n","n ə β e ɹ n β q i n",0
2309,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SOUR,"n ə tɕ ə m j ə q e n","β e ɹ i β ə ɬ ʔ ə n",0
2310,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,BITTER+SWEET,"n ə tɕ ə m j ə q e n","n e t ɬ e ɣ q i n",0
2311,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,SOUR+SWEET,"β e ɹ i β ə ɬ ʔ ə n","n e t ɬ e ɣ q i n",0
2312,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,SOUR+SWEET,"n ə β e ɹ n β q i n","n e t ɬ e ɣ q i n",0
2271,Chuvash,chuv1255,55.49,47.16,Turkic,BITTER+SOUR,"j y ɕ ɘ","j y ɕ ɘ",1
2272,Chuvash,chuv1255,55.49,47.16,Turkic,BITTER+SOUR,"j y ɕ ɘ","j y ɕ ɛ k",0
2273,Chuvash,chuv1255,55.49,47.16,Turkic,BITTER+SOUR,"j y ɕ ɘ","k ə ʋ a s a k",0
2274,Chuvash,chuv1255,55.49,47.16,Turkic,BITTER+SWEET,"j y ɕ ɘ","p ɯ l a k",0
2275,Chuvash,chuv1255,55.49,47.16,Turkic,SOUR+SWEET,"j y ɕ ɘ","p ɯ l a k",0
2276,Chuvash,chuv1255,55.49,47.16,Turkic,SOUR+SWEET,"j y ɕ ɛ k","p ɯ l a k",0
